hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.item	Answer.target_property	Answer.target_position	Answer.left_items	Answer.middle_items	Answer.right_items	Answer.position_chosen	Answer.items_chosen	Answer.target_frequency	Answer.familiarization_cond	Answer.participant_response_type_condition	Answer.participant_feature_count_condition	Answer.linguistic_framing_condition	Answer.target_filler_sequence_condition	Answer.question_type_condition	Answer.manip_check_target	Answer.manip_check_dist	Answer.manip_check_foil	Answer.name_check_correct	Answer.choice	Answer.choice_correct	Answer.money_allocated_to_foil	Answer.money_allocated_to_target	Answer.money_allocated_to_logical	Answer.Likert_value_foil	Answer.Likert_value_target	Answer.Likert_value_logical	Answer.about	Answer.comment	Answer.age	Answer.gender	Answer.scale_and_levels_condition	Answer.familiarization_present_in_study	Answer.top_question_order	Answer.middle_question_order	Answer.bottom_question_order	Answer.image_version	Answer.color_salience	Answer.hand_position
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3Q8GYXHFEP37L1AMN4E55K4S9GA5CI	A161NZP385W1TX	Submitted	Tue Jun 09 16:19:28 PDT 2015	Mon Jun 08 16:18:42 PDT 2015	Mon Jun 08 16:19:28 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	"""apple1,"""	"""cookie1,"""	undefined	"""middle"""	"""cookie1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""lunchboxes"""	"""no"""	"""22"""	"""f"""	11	0	0	1	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3JJVG1YBEBYOBWIG94IAU0YARVA5BB	AU6ZURVHX4KPT	Submitted	Tue Jun 09 16:19:31 PDT 2015	Mon Jun 08 16:18:40 PDT 2015	Mon Jun 08 16:19:31 PDT 2015						"""plate"""	"""spoon2"""	"""left"""	"""spoon1,"""	"""fork1,"""	undefined	"""left"""	"""spoon1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""communication"""	""""""	"""47"""	"""f"""	10	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3QL2OFSM96JBBQGSR4ARZ14E019NCP	A3ILYBOJ1RVLI3	Submitted	Tue Jun 09 16:19:33 PDT 2015	Mon Jun 08 16:18:40 PDT 2015	Mon Jun 08 16:19:33 PDT 2015						"""house"""	"""bicycle1"""	"""middle"""	"""bicycle2,car1,"""	"""bicycle2,"""	undefined	"""left"""	"""bicycle2,car1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""How I view people"""	""""""	"""28"""	"""f"""	11	0	1	0	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3X65QVEQI0OLNQD7FRUCM90PV69CLC	AK81F0NOBFJS3	Submitted	Tue Jun 09 16:19:41 PDT 2015	Mon Jun 08 16:18:39 PDT 2015	Mon Jun 08 16:19:41 PDT 2015						"""house"""	"""bicycle1"""	"""left"""	"""bicycle2,"""	"""bicycle2,car1,"""	undefined	"""middle"""	"""bicycle2,car1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""How Bob likes to look at houses."""	"""N/A"""	"""31"""	"""M"""	11	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3R2PKQ87NW9W6BHS7DRDXPD98GKIMN	A2XGVB5VS03QWN	Submitted	Tue Jun 09 16:19:45 PDT 2015	Mon Jun 08 16:18:58 PDT 2015	Mon Jun 08 16:19:45 PDT 2015						"""plate"""	"""spoon2"""	"""left"""	"""spoon1,"""	"""fork1,"""	"""spoon1,"""	"""right"""	"""spoon1,"""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Bob and the plates he collects"""	"""I wish more HITs like this were avaibable"""	"""21"""	"""f"""	9	0	1	0	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	30BUDKLTXDWMIZU0JVK0V84VUSN5EB	AEOSMC3ZPK697	Submitted	Tue Jun 09 16:19:52 PDT 2015	Mon Jun 08 16:18:51 PDT 2015	Mon Jun 08 16:19:52 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	"""apple1,"""	"""cookie1,"""	undefined	"""middle"""	"""cookie1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Bob and his lunchbox fetish """	"""Thank you in advance for paying me promptly"""	"""61"""	"""m"""	11	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	339ANSOTR531GNHPM1EXICL5JBPIKI	A33CFLCMJNHHNC	Submitted	Tue Jun 09 16:20:06 PDT 2015	Mon Jun 08 16:18:49 PDT 2015	Mon Jun 08 16:20:06 PDT 2015						"""lunchbox"""	"""cookie2"""	"""middle"""	""""""	"""cookie1,"""	"""apple2,cookie1,"""	"""right"""	"""apple2,cookie1,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""which lunchbox is Bob looking at"""	""""""	"""36"""	"""f"""	9	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3KJYX6QCM9CBR9V73ND4WMBMCOKVJS	A30XKJLDGZGO1K	Submitted	Tue Jun 09 16:20:08 PDT 2015	Mon Jun 08 16:19:16 PDT 2015	Mon Jun 08 16:20:08 PDT 2015						"""lunchbox"""	"""apple1"""	"""left"""	"""apple1,apple2,"""	"""apple2,cookie1,"""	undefined	"""middle"""	"""apple2,cookie1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Bob and his lunchboxes"""	""""""	"""22"""	"""f"""	10	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3X73LLYYQ1F2SYR8DWOSAS1UDTENHY	A2K2T322K655JA	Submitted	Tue Jun 09 16:20:24 PDT 2015	Mon Jun 08 16:19:17 PDT 2015	Mon Jun 08 16:20:24 PDT 2015						"""house"""	"""bicycle1"""	"""left"""	"""bicycle2,"""	"""bicycle2,car1,"""	undefined	"""left"""	"""bicycle2,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""bob looking at houses"""	""""""	"""23"""	"""female"""	11	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3DHE4R9OCWCS3G74778QX4MVNYBG22	A2BWKYSDNXDFI5	Submitted	Tue Jun 09 16:20:34 PDT 2015	Mon Jun 08 16:19:49 PDT 2015	Mon Jun 08 16:20:34 PDT 2015						"""plate"""	"""spoon2"""	"""middle"""	"""fork1,"""	"""spoon1,"""	undefined	"""middle"""	"""spoon1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Simple communication techniques"""	""""""	"""35"""	"""m"""	11	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3QFUFYSY9YGWSUQW01LW8YJH6X6F4X	A3J96ERQOILH8M	Submitted	Tue Jun 09 16:20:35 PDT 2015	Mon Jun 08 16:19:38 PDT 2015	Mon Jun 08 16:20:35 PDT 2015						"""lunchbox"""	"""cookie2"""	"""left"""	"""cookie1,"""	"""apple1,"""	undefined	"""left"""	"""cookie1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Bob"""	"""How old is bob?"""	"""I asked you first"""	"""m"""	11	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	35DR22AR5DLSAKYD0HMZ40RIW263XR	A390JWMIK0NRCP	Submitted	Tue Jun 09 16:20:35 PDT 2015	Mon Jun 08 16:19:39 PDT 2015	Mon Jun 08 16:20:35 PDT 2015						"""plate"""	"""spoon2"""	"""middle"""	"""fork2,spoon1,"""	"""spoon1,"""	""""""	"""right"""	""""""	0	-1	0	1	15	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""selecting what was the right option"""	"""no"""	"""37"""	"""f"""	9	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	37WLF8U1WPRLN3MOK058L9V0AKTK6P	A7ITDBGVBEZIV	Submitted	Tue Jun 09 16:20:41 PDT 2015	Mon Jun 08 16:19:57 PDT 2015	Mon Jun 08 16:20:41 PDT 2015						"""lunchbox"""	"""apple1"""	"""middle"""	"""apple2,"""	"""apple1,apple2,"""	"""apple2,cookie1,"""	"""right"""	"""apple2,cookie1,"""	0	-1	0	1	16	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Lunchboxes"""	""""""	"""25"""	"""f"""	9	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3YOH7BII09862T1PL8DGX1BZRDKVKR	A2LPGJGZZ97ME4	Submitted	Tue Jun 09 16:20:48 PDT 2015	Mon Jun 08 16:19:30 PDT 2015	Mon Jun 08 16:20:48 PDT 2015						"""lunchbox"""	"""apple1"""	"""left"""	"""apple1,apple2,"""	"""apple1,"""	undefined	"""left"""	"""apple1,apple2,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""our ability to determine desires with not enough information"""	""""""	""""""	"""m"""	10	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	33TIN5LC04B3PRD3MM9BER1DY0AY99	A3HUSTHWY8TVVN	Submitted	Tue Jun 09 16:21:14 PDT 2015	Mon Jun 08 16:20:24 PDT 2015	Mon Jun 08 16:21:14 PDT 2015						"""lunchbox"""	"""apple1"""	"""middle"""	"""apple2,cookie1,"""	"""apple1,apple2,"""	undefined	"""left"""	"""apple2,cookie1,"""	0	-1	0	1	16	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Lunchboxes that bob found"""	"""no"""	"""20"""	"""f"""	10	0	0	1	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3RU7GD8VPOURLSH145DJIVDRMJWSPK	A39AUT5EINIT1	Submitted	Tue Jun 09 16:21:30 PDT 2015	Mon Jun 08 16:20:47 PDT 2015	Mon Jun 08 16:21:30 PDT 2015						"""lunchbox"""	"""apple1"""	"""left"""	"""apple1,"""	"""apple1,"""	undefined	"""left"""	"""apple1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Which lunchbox Bob was talking about."""	""""""	"""24"""	"""m"""	11	0	2	0	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3EA3QWIZ4IW0J67CGASPJ3812OGITO	AQFGLQF4SWZW4	Submitted	Tue Jun 09 16:21:30 PDT 2015	Mon Jun 08 16:20:44 PDT 2015	Mon Jun 08 16:21:30 PDT 2015						"""house"""	"""car2"""	"""right"""	"""bicycle1,"""	"""car1,"""	"""car1,"""	"""middle"""	"""car1,"""	0	-1	0	1	1	0	0	"""3"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""memory"""	"""neat - can you email us the answer?"""	"""29"""	"""f"""	9	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3WRFBPLXRAPNYQK9YBZQ6Y0KUOX3N8	A1BUPENVNCR968	Submitted	Tue Jun 09 16:21:33 PDT 2015	Mon Jun 08 16:20:30 PDT 2015	Mon Jun 08 16:21:33 PDT 2015						"""plate"""	"""spoon2"""	"""left"""	"""spoon1,"""	"""fork1,"""	undefined	"""left"""	"""spoon1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Doubled_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""To see how people judge situations and decision making."""	"""n/a"""	"""26"""	"""f"""	10	0	0	2	1	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	35USIKEBNRHMV97RHDXOD1C44FYN6X	A14D297BQB6QF3	Submitted	Tue Jun 09 16:22:06 PDT 2015	Mon Jun 08 16:17:47 PDT 2015	Mon Jun 08 16:22:06 PDT 2015						"""plate"""	"""spoon2"""	"""middle"""	"""fork1,"""	"""spoon1,"""	undefined	"""left"""	"""fork1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""plates"""	""""""	"""50"""	"""f"""	10	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3R08VXYT7CWVM3UASOT3FYPRS2N7W8	A1UOIJJQTPB7M5	Submitted	Tue Jun 09 16:22:07 PDT 2015	Mon Jun 08 16:20:35 PDT 2015	Mon Jun 08 16:22:07 PDT 2015						"""plate"""	"""fork1"""	"""left"""	"""fork1,fork2,"""	"""fork1,"""	undefined	"""middle"""	"""fork1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""How people interpret what someone else is saying"""	"""No"""	""""""	"""F"""	10	0	0	1	2	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3JZQSN0I3QBC4AJGV2NXHNGKW2FFGK	A2MJ8GEGHQ9O3H	Submitted	Tue Jun 09 16:22:07 PDT 2015	Mon Jun 08 16:21:29 PDT 2015	Mon Jun 08 16:22:07 PDT 2015						"""lunchbox"""	"""apple1"""	"""left"""	"""apple1,"""	"""apple1,"""	undefined	"""left"""	"""apple1,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""I dont know"""	"""n/a"""	"""22"""	"""m"""	11	0	2	1	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3ATTHHXXWAP70NGWLKTM86T7FK4IX7	A17KJJEFSH5S25	Submitted	Tue Jun 09 16:22:18 PDT 2015	Mon Jun 08 16:21:48 PDT 2015	Mon Jun 08 16:22:18 PDT 2015						"""plate"""	"""fork1"""	"""left"""	"""fork1,fork2,"""	"""fork2,spoon1,"""	undefined	"""middle"""	"""fork2,spoon1,"""	0	-1	0	1	15	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""Two_features"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""plates and forks"""	"""no"""	"""27"""	"""f"""	10	0	1	2	0	"""3"""	0	-1
3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3J2GQK7M7OWTQ70X0FXPUM0WH1TOPK	Answer a quick experimental question (1-2 mins)	Short and fun! A 1-2 minute word game about what someone is talking about.	"experiment, psychology, game"	$0.20	Mon Jun 08 14:59:41 PDT 2015	540	0	0	0	Reviewable	NotReviewed	1 condition	600	86400	Fri Jun 12 18:59:41 PDT 2015	https://requester.mturk.com/mturk/manageHIT?HITId=3PUV2Q8SV44GSPZGY8VR3SQH6CFDBO	3I3WADAZ9Q58UQ7PD9NW0KY9YUT5OF	A2DIHPGIJBYMI0	Submitted	Tue Jun 09 16:22:43 PDT 2015	Mon Jun 08 16:21:56 PDT 2015	Mon Jun 08 16:22:43 PDT 2015						"""lunchbox"""	"""apple1"""	"""left"""	"""apple2,"""	"""apple2,cookie1,"""	undefined	"""left"""	"""apple2,"""	0	-1	0	1	1	0	0	"""2"""	"""1"""	-1	"""TRUE"""	"""One_feature"""	"""FALSE"""	-1	-1	-1	-1	-1	-1	"""Lunch boxes, Bob and Apples"""	"""That was... unique"""	"""25"""	"""f"""	11	0	0	1	2	"""3"""	0	-1
